number_complaints,officer,salary,year
31,8128,74946,2005
31,8128,87888,2010
31,8128,99888,2015
31,8128,100884,2016
31,8153,70656,2008
31,8153,70656,2009
31,8153,75726,2010
31,8153,77238,2011
31,8153,80724,2013
31,8153,85662,2014
31,8459,57426,2002
31,8459,80544,2006
31,8459,121464,2017
31,8748,71382,2002
31,8748,99756,2012
31,8778,84876,2008
31,8778,84876,2009
31,8778,95694,2011
31,8778,102564,2014
31,8778,107988,2016
31,9620,75258,2006
31,9620,90348,2009
31,9620,102978,2013
31,9712,71382,2002
31,9712,87534,2007
31,9712,96828,2010
31,10231,74328,2005
31,10902,57426,2002
31,10902,70656,2008
31,11144,66828,2002
31,11144,75258,2005
31,11520,63672,2003
31,11520,85344,2010
31,11520,93300,2014
31,11520,97044,2015
31,12495,58896,2007
31,12495,64992,2009
31,12495,73164,2010
31,12495,74628,2011
31,12495,87006,2017
31,13001,52092,2002
31,13001,83562,2011
31,13001,84396,2012
31,13001,93648,2015
31,13304,47808,2003
31,13304,68262,2008
31,13304,78012,2012
31,13304,78012,2013
31,13304,82788,2014
31,13304,83616,2015
31,13304,87006,2017
31,14100,61512,2002
31,14100,62742,2003
31,14100,110370,2015
31,14100,111474,2016
31,14241,57426,2002
31,14241,69270,2006
31,14241,93816,2010
31,14241,111252,2017
31,14513,82152,2008
31,14513,82152,2009
31,14513,88044,2010
31,14513,101442,2017
31,15545,58572,2003
31,16544,70656,2009
31,17065,71682,2006
31,17065,73116,2007
31,17065,73116,2008
31,17065,73116,2009
31,17065,83706,2013
31,17065,96060,2017
31,17555,65868,2003
31,17555,75258,2006
31,17555,79632,2009
31,17555,96084,2014
31,17555,100980,2017
31,17721,79926,2011
31,17721,97044,2015
31,18172,57426,2002
31,18172,83214,2006
31,18172,84876,2007
31,18172,96648,2013
31,18315,69264,2003
31,18315,69264,2004
31,18315,69264,2005
31,19313,58572,2003
31,19313,78360,2010
31,19313,93354,2017
31,19384,57426,2002
31,19384,58572,2003
31,19384,70656,2007
31,19384,85662,2014
31,19602,96648,2012
31,19602,102564,2014
31,19797,77514,2003
31,19797,77514,2004
31,19797,93276,2007
31,19797,93276,2008
31,19797,99960,2010
31,20057,36984,2002
31,20057,50538,2003
31,20057,61566,2005
31,20057,68262,2008
31,20057,86142,2016
31,20837,73116,2009
31,20837,78360,2010
31,21220,78012,2013
31,21551,78360,2010
31,21714,63654,2002
31,21714,78006,2007
31,21714,85278,2011
31,22081,93276,2008
31,22170,57426,2002
31,22170,69270,2006
31,22170,70656,2007
31,23390,49548,2002
31,23390,68262,2009
31,23390,77238,2011
31,23390,89130,2016
31,23726,70488,2003
31,23726,70488,2004
31,23726,84876,2007
31,23726,107988,2016
31,24026,76446,2009
31,24026,86508,2011
31,24790,54672,2002
31,24790,58572,2003
31,24790,58572,2004
31,24790,68262,2007
31,24790,70656,2009
31,24790,77238,2011
31,24790,78012,2012
31,24790,89130,2016
31,24790,90024,2017
31,25168,57426,2002
31,25168,80724,2012
31,25168,86520,2015
31,25781,72810,2003
31,25781,72810,2004
31,25781,87534,2008
31,25781,98766,2011
31,25962,57426,2002
31,26421,75816,2009
31,26421,81252,2010
31,26421,85278,2011
31,26920,72810,2003
31,26920,87534,2008
31,26920,96828,2010
31,26920,98766,2011
31,26920,99756,2012
31,26933,62742,2004
31,26933,69270,2005
31,26933,71682,2006
31,26959,82008,2008
31,26959,90540,2012
31,26959,93192,2013
31,26959,98898,2014
31,26959,99888,2015
31,27412,79926,2011
31,27412,83706,2013
31,27412,88830,2014
31,27703,65646,2004
31,27703,79134,2009
31,27703,90540,2013
31,27703,96084,2014
31,27997,68262,2007
31,27997,68262,2009
31,28069,64662,2005
31,28069,68262,2008
31,28069,78012,2012
31,28069,85662,2014
31,28069,94524,2017
31,28535,73116,2009
31,28585,57426,2002
31,28585,58572,2004
31,28585,83214,2006
31,28585,107988,2016
31,28585,107988,2017
31,28736,69270,2006
31,29016,65646,2003
31,29016,79134,2008
31,29016,99888,2015
31,30232,66906,2005
31,30232,78360,2010
31,30232,92430,2016
31,30501,69270,2006
31,30501,85662,2014
31,30550,69270,2005
31,30550,71682,2006
31,30550,73116,2007
31,30550,81252,2010
31,30849,75816,2007
31,30849,75816,2008
31,30933,64662,2005
31,30933,85662,2014
31,31073,60600,2003
31,31073,81252,2010
31,31073,83706,2012
31,31073,83706,2013
31,31073,95106,2016
31,31485,57426,2002
31,31485,58572,2003
31,31485,78360,2010
31,31485,80724,2012
31,31485,88830,2014
31,31724,60600,2003
31,31724,78360,2010
31,31724,80724,2012
31,31785,64662,2005
31,31785,68262,2008
31,31785,86520,2015
31,32068,57426,2002
31,32068,80724,2013
31,32068,86520,2015
31,32342,58572,2003
31,32342,64662,2005
31,32342,75726,2010
31,32342,80724,2012
31,32342,80724,2013
31,32342,107988,2017
31,32375,46872,2002
31,32375,68262,2008
31,32375,99444,2014
31,32375,104628,2016
31,32375,104628,2017
32,128,57426,2002
32,128,69270,2006
32,128,70656,2007
32,128,89718,2015
32,128,92430,2016
32,1026,52788,2005
32,1026,57744,2006
32,1026,61932,2007
32,1026,82788,2014
32,1026,86142,2016
32,1146,47808,2003
32,1146,50538,2004
32,1146,58668,2005
32,1146,63720,2006
32,1146,82788,2014
32,1146,86142,2016
32,2113,49548,2002
32,2113,55764,2004
32,2113,77238,2011
32,2113,78012,2013
32,2259,99756,2013
32,2259,110370,2015
32,2399,65646,2003
32,2399,74946,2005
32,2462,62742,2004
32,2462,75816,2009
32,2462,86130,2013
32,2462,91404,2014
32,2462,92316,2015
32,2462,95106,2016
32,2677,79134,2007
32,2677,89646,2011
32,2677,99888,2015
32,3388,61932,2008
32,3388,75372,2012
32,3388,86142,2016
32,5069,77514,2005
32,5456,58572,2004
32,5456,64662,2005
32,5456,70656,2008
32,5456,80724,2012
32,5456,85662,2014
32,6222,95694,2011
32,6222,121464,2017
32,6313,75816,2009
32,6605,90348,2007
32,6605,98766,2011
32,6605,110370,2015
32,6743,69270,2006
32,6743,70656,2009
32,6743,79926,2011
32,6743,85662,2014
32,7160,58572,2004
32,7160,77238,2011
32,7160,90024,2017
32,7167,53136,2003
32,7167,64662,2005
32,7167,66924,2006
32,7167,68262,2009
32,7167,82788,2014
32,7167,86520,2015
32,7167,97440,2017
32,7471,77514,2005
32,7471,93276,2008
32,7471,162684,2016
32,7846,75102,2004
32,7846,110370,2015
32,8074,64356,2002
32,8074,82008,2008
32,8074,99888,2015
32,8176,53136,2003
32,8176,64662,2005
32,8176,90846,2015
32,8176,104628,2017
32,8620,58572,2003
32,8620,66924,2006
32,8620,70656,2009
32,8620,78012,2012
32,8620,80724,2013
32,9001,70656,2007
32,9001,80724,2013
32,9105,57426,2002
32,9105,70656,2008
32,9105,78360,2010
32,9105,92430,2016
32,9105,93354,2017
32,9316,77238,2011
32,9316,89130,2016
32,9371,62742,2004
32,9371,71682,2006
32,9371,86130,2012
32,9371,86130,2013
32,10283,88578,2006
32,10283,101958,2011
32,10283,109278,2014
32,10283,111474,2016
32,10583,84876,2007
32,10583,84876,2008
32,10583,96648,2013
32,10583,105864,2014
32,10583,106920,2015
32,10731,73116,2007
32,10731,73116,2009
32,10731,79926,2011
32,11117,57744,2006
32,11117,61932,2007
32,11117,74628,2011
32,11117,75372,2013
32,11117,82788,2014
32,11117,86142,2016
32,12595,73116,2007
32,12595,82878,2011
32,13028,57426,2002
32,13028,66906,2005
32,13028,69270,2006
32,13028,73116,2009
32,13028,80724,2012
32,13028,88830,2014
32,13039,54672,2002
32,13039,58572,2004
32,13526,60600,2004
32,13526,66906,2005
32,13526,79926,2011
32,13526,88830,2014
32,13587,68262,2007
32,13587,70656,2009
32,13587,75726,2010
32,13587,90024,2017
32,13629,62742,2003
32,13629,71682,2005
32,13629,74328,2006
32,13689,63456,2004
32,13689,93816,2010
32,13689,96648,2012
32,13689,96648,2013
32,13689,111252,2017
32,14538,75102,2003
32,14538,75102,2004
32,14538,88578,2006
32,14538,102978,2013
32,14737,58572,2003
32,14737,70656,2008
32,14737,70656,2009
32,14737,78012,2012
32,14737,85662,2014
32,15051,72810,2003
32,15051,72810,2004
32,15051,84402,2007
32,15234,68262,2007
32,15234,68262,2008
32,15234,68262,2009
32,15234,78012,2012
32,15234,78012,2013
32,15310,65646,2004
32,15310,76446,2008
32,15310,87372,2012
32,15310,87372,2013
32,16743,75372,2012
32,16743,83616,2015
32,16743,86142,2016
32,16901,67884,2004
32,16901,82008,2009
32,16901,87888,2010
32,16945,54672,2002
32,16945,66924,2006
32,16945,70656,2008
32,16945,70656,2009
32,16945,78012,2012
32,16945,104628,2017
32,17774,64926,2003
32,17774,64926,2004
32,17882,69270,2006
32,18076,57426,2002
32,18076,63456,2003
32,18076,72516,2006
32,18076,83562,2011
32,18076,87372,2013
32,18104,75102,2003
32,18104,75102,2004
32,18104,90348,2008
32,18104,111474,2017
32,19108,62742,2003
32,19948,61512,2002
32,19948,75816,2007
32,19948,86130,2012
32,19948,92316,2015
32,20218,47808,2003
32,20218,50538,2004
32,20218,68262,2009
32,20218,73164,2010
32,20218,74628,2011
32,20218,78012,2013
32,22389,64662,2005
32,22389,70656,2009
32,22389,75726,2010
32,22389,80724,2012
32,22488,62214,2002
32,22488,63456,2004
32,22488,74946,2006
32,22488,76446,2008
32,22488,84810,2010
32,22488,86508,2011
32,23456,60600,2004
32,23456,69270,2005
32,23456,71682,2006
32,23456,73116,2007
32,23456,83706,2013
32,23456,95106,2016
32,23456,96060,2017
32,23521,49548,2002
32,23521,53136,2003
32,23521,68262,2008
32,23521,68262,2009
32,23521,78012,2012
32,23521,89130,2016
32,23781,66906,2005
32,23781,73116,2009
32,23781,83706,2012
32,23781,83706,2013
32,24632,58572,2004
32,24632,75726,2010
32,24676,70488,2003
32,24676,70488,2004
32,24676,80544,2006
32,24856,57426,2002
32,24856,66906,2005
32,24856,73116,2008
32,24856,73116,2009
32,24856,92430,2016
32,25274,69270,2005
32,25274,81252,2010
32,25274,85278,2011
32,25345,78012,2013
32,25532,74946,2003
32,25532,74946,2004
32,25532,82746,2005
32,25532,87354,2007
32,25532,87354,2008
32,26456,66924,2006
32,26456,75726,2010
32,26456,78012,2013
32,26456,90024,2017
32,26790,80724,2013
32,26790,89130,2016
32,27101,58572,2004
32,27101,64662,2005
32,27101,77238,2011
32,27156,60600,2003
32,27156,69270,2006
32,27156,78360,2010
32,27156,83706,2012
32,27156,89718,2015
32,27849,66924,2006
32,27849,70656,2009
32,27849,77238,2011
32,27849,78012,2012
32,27849,78012,2013
32,27849,89130,2016
32,29808,62742,2003
32,29808,62742,2004
32,29808,69270,2005
32,29808,73116,2007
32,29808,82878,2011
32,29808,96060,2017
32,29837,49548,2002
32,29837,64662,2005
32,29837,66924,2006
32,29837,68262,2007
32,29837,82788,2014
32,29837,104628,2016
32,29844,78012,2012
32,29844,102564,2014
32,29844,103590,2015
32,30039,69270,2006
32,30039,70656,2008
32,30039,75726,2010
32,30039,93648,2015
32,30097,141888,2008
32,30097,170112,2017
32,30210,72810,2003
32,30351,60600,2004
32,30351,73116,2007
32,30351,82878,2011
32,30351,95106,2016
32,30884,75996,2002
32,30884,77514,2003
32,30884,93276,2009
32,31005,70488,2004
32,31005,83214,2006
32,31005,84876,2009
32,31005,95694,2011
32,31005,107988,2016
32,31005,107988,2017
32,31267,85818,2006
32,31472,62742,2003
32,31472,82878,2011
32,31472,86130,2014
32,31994,59412,2002
32,31994,66906,2005
32,31994,73116,2007
32,32007,58572,2003
32,32007,69270,2006
32,32007,70656,2009
32,32007,85662,2014
32,32017,64662,2005
32,32017,70656,2009
32,32017,77238,2011
32,32017,78012,2012
32,32017,86520,2015
32,32104,53136,2003
32,32104,55764,2004
32,32104,68262,2008
32,32104,77238,2011
32,32104,89130,2016
32,32221,58572,2004
32,32221,70656,2007
32,32221,80724,2013
32,32221,89718,2015
32,32280,66924,2006
32,32280,68262,2007
32,32280,85662,2014
32,32280,90024,2017
32,32369,47808,2004
32,32369,55794,2005
32,32369,64992,2007
32,32369,78012,2013
32,32369,82788,2014
32,32373,68262,2009
33,270,60600,2003
33,270,88830,2014
33,576,60600,2004
33,576,66906,2005
33,576,69270,2006
33,576,70656,2007
33,576,73116,2008
33,576,73116,2009
33,576,78360,2010
33,576,80724,2012
33,754,71682,2005
33,754,78006,2007
33,754,83604,2010
33,1219,72810,2004
33,1219,87534,2009
33,1219,93816,2010
33,1219,96648,2013
33,1219,107988,2017
33,1658,101958,2011
33,1658,111474,2016
33,1658,111474,2017
33,2323,78006,2007
33,2409,60600,2003
33,2409,66906,2005
33,2409,73116,2007
33,2409,73116,2009
33,2409,82878,2011
33,2409,88830,2014
33,2409,89718,2015
33,3482,62742,2004
33,3482,75816,2009
33,3482,85278,2011
33,3494,69270,2005
33,3494,75816,2009
33,3494,81252,2010
33,3494,86130,2012
33,4036,52092,2002
33,4036,67920,2005
33,4036,70296,2006
33,4036,71700,2008
33,4036,81090,2011
33,4036,81900,2012
33,4036,94524,2017
33,4220,62742,2004
33,4220,69270,2005
33,4220,75816,2008
33,4347,59412,2002
33,4347,73116,2008
33,4347,73116,2009
33,4347,83706,2012
33,5012,78012,2012
33,5012,80724,2013
33,5075,73116,2007
33,5075,73116,2008
33,5075,83706,2012
33,5075,105864,2014
33,5075,106920,2015
33,5854,74328,2006
33,5854,75816,2008
33,5854,75816,2009
33,5854,86130,2012
33,6254,58572,2003
33,6254,64662,2005
33,6254,75726,2010
33,6254,102564,2014
33,6254,103590,2015
33,6400,61512,2002
33,6400,75816,2009
33,6400,86130,2012
33,6713,49548,2002
33,6713,68262,2007
33,6713,84396,2013
33,6713,89562,2014
33,6713,96474,2016
33,6819,66552,2002
33,6819,77580,2006
33,6819,82008,2009
33,6819,89646,2011
33,6819,99888,2015
33,7016,66552,2002
33,7016,67884,2003
33,7016,67884,2004
33,7016,77580,2006
33,7016,89646,2011
33,7016,93192,2012
33,7016,98898,2014
33,7016,102900,2016
33,7708,61512,2002
33,7708,62742,2003
33,7708,62742,2004
33,7771,47808,2003
33,7771,63720,2006
33,8426,59412,2002
33,8426,93816,2010
33,8426,99756,2013
33,8426,111474,2017
33,8438,64926,2004
33,8438,78006,2007
33,8640,58572,2003
33,8640,58572,2004
33,8640,68262,2007
33,8640,70656,2008
33,8640,78012,2012
33,8640,85662,2014
33,8981,57426,2002
33,8981,66906,2005
33,8981,69270,2006
33,8981,78360,2010
33,8981,80724,2013
33,9091,66924,2006
33,9091,68262,2009
33,9091,75726,2010
33,9091,78012,2013
33,9138,64662,2005
33,9138,79926,2011
33,9138,80724,2012
33,9138,80724,2013
33,9138,85662,2014
33,9138,86520,2015
33,9458,82008,2007
33,9500,60600,2004
33,9500,66906,2005
33,9500,73116,2008
33,9500,82272,2010
33,9500,83916,2011
33,9500,87918,2012
33,10155,71682,2006
33,10155,73116,2007
33,10155,86130,2013
33,10436,57426,2002
33,10436,76446,2008
33,10436,86508,2011
33,10436,87372,2012
33,10436,87372,2013
33,10436,93648,2015
33,10436,100980,2017
33,10962,61512,2002
33,10962,75816,2008
33,10962,75816,2009
33,10962,86130,2013
33,10962,91404,2014
33,11666,58572,2003
33,11666,70656,2009
33,11666,85662,2014
33,11860,66828,2002
33,11860,70716,2003
33,11860,91002,2006
33,12007,66906,2005
33,12007,80724,2012
33,12007,89718,2015
33,12319,63654,2002
33,12319,64926,2004
33,12319,71682,2005
33,12319,83604,2010
33,12765,60600,2003
33,12765,71682,2006
33,12765,73116,2008
33,12765,81252,2010
33,12765,95106,2016
33,13336,75102,2004
33,13336,96828,2010
33,13999,66906,2005
33,13999,70656,2009
33,13999,78360,2010
33,13999,79926,2011
33,13999,89718,2015
33,14106,62742,2004
33,14684,75102,2005
33,14691,66924,2006
33,14691,68262,2007
33,14691,100440,2015
33,15012,68166,2004
33,15012,78072,2006
33,15237,75102,2004
33,15237,75102,2005
33,15237,111474,2017
33,15369,58572,2003
33,15369,69270,2006
33,15369,80724,2012
33,15369,80724,2013
33,15369,88830,2014
33,15369,92430,2016
33,16477,82008,2008
33,16477,93192,2012
33,16617,84876,2007
33,16617,162684,2016
33,16675,67884,2004
33,16675,80400,2006
33,16754,71382,2002
33,17103,60600,2004
33,17103,78360,2010
33,18111,60600,2003
33,18111,60600,2004
33,18111,66906,2005
33,18176,87534,2007
33,18176,111474,2017
33,18225,58572,2004
33,18225,68262,2007
33,18225,70656,2008
33,18225,75726,2010
33,18225,77238,2011
33,18225,80724,2013
33,18226,70296,2006
33,18384,58572,2003
33,18384,64662,2005
33,18384,70656,2009
33,18384,75726,2010
33,18457,66006,2002
33,18457,91446,2006
33,18975,66006,2002
33,20080,74328,2006
33,20080,75816,2009
33,20080,86130,2012
33,20080,92316,2015
33,20080,93240,2016
33,20115,96060,2017
33,20317,60600,2004
33,20317,73116,2007
33,20317,83706,2012
33,20317,96060,2017
33,20586,92268,2011
33,20651,36984,2004
33,20651,64992,2008
33,20651,68262,2009
33,20651,83616,2015
33,20651,86142,2016
33,21364,36984,2004
33,21364,60720,2006
33,21364,64992,2007
33,21887,36984,2004
33,21887,57744,2006
33,21887,61932,2007
33,21887,73164,2010
33,21887,75372,2012
33,21887,86142,2016
33,21887,87006,2017
33,22827,93276,2008
33,22827,93276,2009
33,22827,102978,2012
33,23174,52092,2002
33,23174,58572,2004
33,23174,66924,2006
33,23174,70656,2009
33,23200,67884,2004
33,23200,74946,2005
33,23200,82008,2008
33,23200,87888,2010
33,23200,92268,2011
33,25126,67908,2002
33,25149,71682,2005
33,25149,83604,2010
33,25149,86130,2013
33,25197,53136,2004
33,25197,73164,2010
33,25197,77238,2011
33,25197,83616,2015
33,25273,58572,2003
33,25273,66924,2006
33,25273,68262,2007
33,25273,75726,2010
33,25273,89130,2016
33,26062,57426,2002
33,26062,58572,2003
33,26062,69270,2006
33,26062,73116,2009
33,26062,79926,2011
33,26062,80724,2012
33,26062,89718,2015
33,26927,80022,2003
33,26927,91446,2006
33,27102,83706,2013
33,27797,55794,2005
33,27797,64992,2007
33,27797,68262,2008
33,27797,68262,2009
33,27797,73164,2010
33,27797,86142,2016
33,27797,87006,2017
33,27858,57426,2002
33,27858,58572,2003
33,27858,58572,2004
33,27858,64662,2005
33,27907,71682,2005
33,27907,74328,2006
33,28530,66906,2005
33,28530,70656,2008
33,28530,88830,2014
33,28741,71682,2006
33,28741,75816,2009
33,28741,92316,2015
33,29197,49548,2002
33,29197,53136,2003
33,29197,68262,2007
33,29197,82788,2014
33,29197,86520,2015
33,29362,59412,2002
33,29362,66906,2005
33,29362,90024,2017
33,29772,58668,2005
33,29772,63720,2006
33,29772,87006,2017
33,29827,73116,2007
33,29827,73116,2008
33,30603,66552,2002
33,30603,67884,2004
33,30603,82008,2008
33,30756,66906,2005
33,30756,69270,2006
33,30756,70656,2008
33,30756,70656,2009
33,30756,78360,2010
33,31191,36984,2003
33,31191,55794,2005
33,31191,74628,2011
33,31191,82788,2014
33,31512,75726,2010
33,31512,80724,2013
33,31512,85662,2014
33,31512,86520,2015
33,31512,93354,2017
33,31842,76446,2007
33,31842,76446,2009
33,31842,92718,2014
33,31842,99978,2016
33,31845,73116,2009
33,31845,79926,2011
33,31845,88830,2014
33,31864,60600,2004
33,31864,78360,2010
33,31864,79926,2011
33,31864,88830,2014
33,31864,92430,2016
33,31881,54636,2006
33,31881,64992,2009
33,31881,75372,2012
33,31881,86142,2016
33,31940,64662,2005
33,31940,66924,2006
33,31940,70656,2007
33,31940,80724,2013
33,31940,89130,2016
33,32015,68262,2008
33,32015,73164,2010
33,32015,75372,2012
33,32091,64662,2005
33,32091,70656,2009
33,32091,79926,2011
33,32091,93354,2017
33,32122,78012,2012
33,32122,85662,2014
33,32416,70656,2008
33,32416,80724,2012
33,32416,80724,2013
33,32440,58572,2003
33,32440,72480,2005
33,32440,76446,2008
33,32440,86508,2011
33,32440,87372,2012
33,32440,87372,2013
33,32440,96084,2014
33,32440,99978,2016
33,32440,100980,2017
34,1509,71382,2002
34,1509,75102,2005
34,1509,109278,2014
34,1839,66906,2005
34,1839,71682,2006
34,1839,73116,2008
34,1839,73116,2009
34,3558,70656,2008
34,3558,70656,2009
34,3558,77238,2011
34,3558,89130,2016
34,3986,36984,2004
34,3986,61932,2007
34,3986,75372,2012
34,5205,58572,2004
34,5205,66924,2006
34,5205,78012,2012
34,5205,78012,2013
34,5205,85662,2014
34,5406,78012,2012
34,5406,82788,2014
34,5406,89130,2016
34,5406,90024,2017
34,5674,60600,2004
34,5674,73116,2008
34,5674,83706,2013
34,6373,66906,2005
34,6373,70656,2007
34,6373,73116,2009
34,6373,78360,2010
34,6373,79926,2011
34,6373,80724,2012
34,6373,88830,2014
34,6373,89718,2015
34,7725,72810,2004
34,7725,84876,2008
34,7725,95694,2011
34,7725,96648,2012
34,7725,96648,2013
34,7864,64662,2005
34,7864,82152,2007
34,7864,82152,2009
34,7864,104628,2017
34,8079,59412,2002
34,8668,61932,2007
34,8668,73164,2010
34,8668,74628,2011
34,8668,82788,2014
34,8668,86142,2016
34,9079,96270,2005
34,9079,141888,2007
34,9627,57426,2002
34,9627,58572,2004
34,9627,70656,2009
34,9627,80724,2012
34,9627,89130,2016
34,9627,93354,2017
34,9643,69270,2005
34,9643,75816,2007
34,9643,81252,2010
34,9643,85278,2011
34,9643,95106,2016
34,9686,69270,2006
34,9686,80724,2012
34,9686,85662,2014
34,9919,75996,2002
34,10208,54492,2013
34,10208,67884,2003
34,10208,79134,2007
34,10208,82008,2008
34,10208,90540,2012
34,10352,54672,2002
34,10352,58572,2003
34,10352,58572,2004
34,10352,70656,2008
34,10352,80724,2013
34,10793,75816,2008
34,12413,77580,2005
34,12413,84402,2007
34,12413,93192,2012
34,12413,93192,2013
34,12426,57426,2002
34,12426,66906,2005
34,12426,80724,2013
34,13330,63456,2003
34,13330,76446,2008
34,13330,76446,2009
34,13330,81924,2010
34,13330,87372,2013
34,13330,92718,2014
34,13784,57426,2002
34,13784,58572,2004
34,13784,70656,2009
34,13784,75726,2010
34,13784,78012,2012
